league_name,matchID,homeID,home_name,awayID,away_name,predictedTeam,winningTeam,betting_score,MCS,LTAS,normalized_LTAS,TTAS,normalized_TTAS,MCS_CW,LTAS_CW,TTAS_CW,Prob_Draw,Prob_Away_Win,Prob_Home_Win,odds_ft_1,odds_ft_x,odds_ft_2
italy_serie_b,7509669_2024/2025,475,Cesena,505,Brescia,475,-1,0.7668706168831168,0.687878787878788,0.7857142857142857,0.7857142857142857,83.33,0.8332999999999999,0.37499999999999994,0.25,0.37499999999999994,0.21515151515151515,0.09696969696969697,0.687878787878788,1.73,3.3,4.02
italy_serie_b,7509670_2024/2025,2343,Cosenza,520,Juve Stabia,520,-1,0.622577435064935,0.4696969696969697,0.7857142857142857,0.7857142857142857,66.67,0.6667000000000001,0.37499999999999994,0.25,0.37499999999999994,0.28484848484848485,0.4696969696969697,0.24545454545454545,1.97,3.1,3.34
italy_serie_b,7509671_2024/2025,1046,Cremonese,510,Salernitana,1046,-1,0.6987012987012986,0.33939393939393936,0.7857142857142857,0.7857142857142857,100.0,1.0,0.37499999999999994,0.25,0.37499999999999994,0.33636363636363636,0.3242424242424242,0.33939393939393936,1.71,3.48,3.88
italy_serie_b,7509672_2024/2025,474,Frosinone,507,Pisa,507,-1,0.7769319805194803,0.6909090909090909,0.7857142857142857,0.7857142857142857,85.71,0.8571,0.37499999999999994,0.25,0.37499999999999994,0.2181818181818182,0.6909090909090909,0.09090909090909091,2.47,3.12,2.47
italy_serie_b,7509673_2024/2025,462,Palermo,2354,Reggiana,2354,-1,0.7737012987012986,0.5393939393939394,0.7857142857142857,0.7857142857142857,100.0,1.0,0.37499999999999994,0.25,0.37499999999999994,0.35151515151515156,0.5393939393939394,0.1090909090909091,1.78,3.31,3.75
italy_serie_b,7509674_2024/2025,465,Sampdoria,2363,Mantova,-1,-1,0.6310876623376622,0.40909090909090906,0.7857142857142857,0.7857142857142857,75.0,0.75,0.37499999999999994,0.25,0.37499999999999994,0.40909090909090906,0.18787878787878787,0.40303030303030307,1.67,3.47,4.14
italy_serie_b,7509675_2024/2025,469,Sassuolo,517,Modena,469,-1,0.6631547077922078,0.5303030303030303,0.7857142857142857,0.7857142857142857,71.43,0.7143,0.37499999999999994,0.25,0.37499999999999994,0.32727272727272727,0.1424242424242424,0.5303030303030303,1.89,3.38,4
italy_serie_b,7509676_2024/2025,513,Spezia,500,Bari 1908,513,-1,0.7736887987012986,0.706060606060606,0.7857142857142857,0.7857142857142857,83.33,0.8332999999999999,0.37499999999999994,0.25,0.37499999999999994,0.21515151515151515,0.07878787878787878,0.706060606060606,2.2,3.25,3.3
portugal_liga_nos,7574635_2024/2025,998595,AVS,82,Porto,82,-1,0.7811363636363635,0.5363636363636364,0.82,0.82,100.0,1.0,0.37499999999999994,0.25,0.37499999999999994,0.2181818181818182,0.5363636363636364,0.24545454545454545,8.73,4.97,1.3
portugal_liga_nos,7574636_2024/2025,1028,Santa Clara,183,Gil Vicente,1028,-1,0.8322727272727273,0.6727272727272727,0.82,0.82,100.0,1.0,0.37499999999999994,0.25,0.37499999999999994,0.2272727272727273,0.1,0.6727272727272727,1.83,3.29,4.44
